index,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1481,"[2726578, 3908011]","[593921, 3998011]",0.0020112515156216777,0.0005114325282580838,0.00012067509093730066,0.060000000000000005,117.31752808988765,0.00011964647148970337,1.0632857100763211
1480,"[593921, 3998011]","[2726578, 3908011]",0.0005114325282580838,0.0020112515156216777,0.00012067509093730066,0.23595505617977527,117.31752808988765,0.00011964647148970337,1.306191156104554
1092,[9469904],[7839904],0.0011780187448641255,0.0018905764246843772,0.0002528430476781538,0.21463414634146344,113.52841574616355,0.0002506159132112774,1.2708846697698117
1093,[7839904],[9469904],0.0018905764246843772,0.0011780187448641255,0.0002528430476781538,0.1337386018237082,113.52841574616353,0.0002506159132112774,1.1530260766068061
1033,[5189905],[6949904],0.00336166324753909,0.0038616029099936213,0.0013446652990156361,0.4000000000000001,103.5839285714286,0.0013316838904365205,1.6602306618166778
1032,[6949904],[5189905],0.0038616029099936213,0.00336166324753909,0.0013446652990156361,0.34821428571428575,103.58392857142859,0.0013316838904365205,1.5290889550174744
1515,[3908011],"[803921, 2726578, 3998011]",0.005482096988294516,0.00024709661477637757,0.00013791438964262933,0.025157232704402514,101.81132075471697,0.000136559782034946,1.0255529783112938
1502,"[803921, 2726578, 3998011]",[3908011],0.00024709661477637757,0.005482096988294516,0.00013791438964262933,0.5581395348837208,101.81132075471696,0.000136559782034946,2.2507510436580698
1301,[3908011],"[2726578, 3998011]",0.005482096988294516,0.0032352417237000134,0.001654972675711552,0.3018867924528302,93.31197426187204,0.0016372367668016515,1.4277981672606457
1296,"[2726578, 3998011]",[3908011],0.0032352417237000134,0.005482096988294516,0.001654972675711552,0.5115452930728241,93.31197426187204,0.0016372367668016515,2.036049379620328
1510,"[2726578, 3908011]","[803921, 3998011]",0.0020112515156216777,0.0008447256365611047,0.00013791438964262933,0.06857142857142857,81.17597667638485,0.00013621543392581132,1.0727127178748577
1507,"[803921, 3998011]","[2726578, 3908011]",0.0008447256365611047,0.0020112515156216777,0.00013791438964262933,0.16326530612244897,81.17597667638483,0.00013621543392581132,1.1927182603837692
1511,"[3998011, 3908011]","[803921, 2726578]",0.002223869532987398,0.0007642755759362375,0.00013791438964262933,0.06201550387596899,81.14285714285715,0.00013621474047449832,1.0653008962868118
1506,"[803921, 2726578]","[3998011, 3908011]",0.0007642755759362375,0.002223869532987398,0.00013791438964262933,0.18045112781954886,81.14285714285714,0.00013621474047449832,1.217469957358832
1455,"[9836218, 8963391]",[8568532],0.0007757684417397901,0.0037581671177616496,0.000206871584463944,0.26666666666666666,70.9565749235474,0.00020395611701520033,1.3585115902939613
1458,[8568532],"[9836218, 8963391]",0.0037581671177616496,0.0007757684417397901,0.000206871584463944,0.055045871559633024,70.9565749235474,0.00020395611701520033,1.057431468348062
1459,[8963391],"[9836218, 8568532]",0.0041661638537877615,0.0007010648140166991,0.000206871584463944,0.0496551724137931,70.82821933295646,0.0002039508335766252,1.0515119419591261
1454,"[9836218, 8568532]",[8963391],0.0007010648140166991,0.0041661638537877615,0.000206871584463944,0.29508196721311475,70.82821933295646,0.0002039508335766252,1.412694511742301
1182,"[593921, 2726578]",[3908011],0.0003562788399101258,0.005482096988294516,0.00013791438964262933,0.3870967741935484,70.6110772976263,0.00013596123448736497,1.6226344733348879
1187,[3908011],"[593921, 2726578]",0.005482096988294516,0.0003562788399101258,0.00013791438964262933,0.025157232704402514,70.61107729762628,0.00013596123448736497,1.0254409784803502
1534,"[3524026, 3978011]","[3898011, 2784759]",0.007527827101326851,0.00024135018187460133,0.0001264215238390769,0.016793893129770993,69.58309705561615,0.00012460468139905112,1.0168352727187455
1539,"[3898011, 2784759]","[3524026, 3978011]",0.00024135018187460133,0.007527827101326851,0.0001264215238390769,0.5238095238095238,69.58309705561614,0.00012460468139905112,2.084191563087214
1011,[4293127],[5906750],0.0033961418449497474,0.0032122559920929085,0.0007297969785255802,0.21489001692047377,66.89691526747364,0.0007188877015341429,1.2696154239411057
1010,[5906750],[4293127],0.0032122559920929085,0.0033961418449497474,0.0007297969785255802,0.22719141323792486,66.89691526747364,0.0007188877015341429,1.2895869368256323
1469,"[264715, 3898011]","[3524026, 3978011]",0.0003677717057136782,0.007527827101326851,0.0001838858528568391,0.5,66.4202290076336,0.0001811173310434665,1.9849443457973464
1464,"[3524026, 3978011]","[264715, 3898011]",0.007527827101326851,0.0003677717057136782,0.0001838858528568391,0.024427480916030534,66.4202290076336,0.0001811173310434665,1.024662143243752
403,[2332876],[3472881],0.002350291056826475,0.0021031944420500976,0.0002988145108923636,0.1271393643031785,60.45059922241372,0.00029387139180444606,1.1432487212134497
402,[3472881],[2332876],0.0021031944420500976,0.002350291056826475,0.0002988145108923636,0.14207650273224043,60.45059922241372,0.00029387139180444606,1.1628655843095588
1081,[6656135],[7596135],0.007211773291729159,0.0035110705029852717,0.001528551151872475,0.21195219123505973,60.366828593971086,0.0015032301073936679,1.2645031410705292
1080,[7596135],[6656135],0.0035110705029852717,0.007211773291729159,0.001528551151872475,0.4353518821603928,60.366828593971086,0.0015032301073936679,1.7582423377355172
1494,"[803921, 3898011]","[2726578, 3978011]",0.0012584688054889928,0.0015687761821849087,0.00011492865803552445,0.091324200913242,58.213658487631086,0.00011295440214745062,1.098776070432671
1495,"[2726578, 3978011]","[803921, 3898011]",0.0015687761821849087,0.0012584688054889928,0.00011492865803552445,0.07326007326007326,58.213658487631086,0.00011295440214745062,1.0776934308936819
404,[2332876],[4931662],0.002350291056826475,0.0016434798099079996,0.00021836445026749646,0.09290953545232275,56.53220373758272,0.0002145017943681948,1.1006140613416378
405,[4931662],[2332876],0.0016434798099079996,0.002350291056826475,0.00021836445026749646,0.13286713286713286,56.53220373758271,0.0002145017943681948,1.1505153901522083
1457,[9836218],"[8568532, 8963391]",0.006550933508024894,0.0005631504243740698,0.000206871584463944,0.031578947368421054,56.07551020408163,0.00020318242347885346,1.032027181627005
1456,"[8568532, 8963391]",[9836218],0.0005631504243740698,0.006550933508024894,0.000206871584463944,0.36734693877551017,56.075510204081624,0.00020318242347885346,1.5702904599389282
1167,[3582465],"[348498, 5618966]",0.008711592279092753,0.0002528430476781538,0.00012067509093730066,0.013852242744063324,54.78593487646918,0.00011847242539532538,1.0137904280533243
1166,"[348498, 5618966]",[3582465],0.0002528430476781538,0.008711592279092753,0.00012067509093730066,0.47727272727272724,54.78593487646918,0.00011847242539532538,1.8963778234660835
1426,"[3898011, 4440924]",[3968011],0.0007585291430344613,0.015814183345688165,0.0006550933508024893,0.8636363636363636,54.61150568181818,0.0006430978318614946,7.217362655464954
1427,[3968011],"[3898011, 4440924]",0.015814183345688165,0.0007585291430344613,0.0006550933508024893,0.04142441860465116,54.61150568181818,0.0006430978318614946,1.042423247838654
1198,[3908011],"[593921, 3998011]",0.005482096988294516,0.0005114325282580838,0.0001494072554461818,0.027253668763102725,53.288884177796625,0.0001466035327233023,1.0274914799224588
1195,"[593921, 3998011]",[3908011],0.0005114325282580838,0.005482096988294516,0.0001494072554461818,0.29213483146067415,53.28888417779662,0.0001466035327233023,1.4049538629847904
1513,[2726578],"[803921, 3998011, 3908011]",0.018262163761844835,0.00014366082254440557,0.00013791438964262933,0.007551919446192573,52.56770295783511,0.00013529083217516207,1.007464630915014
1504,"[803921, 3998011, 3908011]",[2726578],0.00014366082254440557,0.018262163761844835,0.00013791438964262933,0.9599999999999999,52.56770295783511,0.00013529083217516207,24.54344590595379
1414,"[3898011, 3690654]",[3968011],0.001522804718970699,0.015814183345688165,0.0012584688054889928,0.8264150943396227,52.257841981132074,0.001234386892463511,5.66976611768245
1415,[3968011],"[3898011, 3690654]",0.015814183345688165,0.001522804718970699,0.0012584688054889928,0.07957848837209303,52.257841981132074,0.001234386892463511,1.0848042800684534
1514,[3998011],"[803921, 2726578, 3908011]",0.018170220835416414,0.0001494072554461818,0.00013791438964262933,0.007590132827324478,50.80163479783973,0.00013519962681675873,1.0074976336068449
1503,"[803921, 2726578, 3908011]",[3998011],0.0001494072554461818,0.018170220835416414,0.00013791438964262933,0.923076923076923,50.80163479783973,0.00013519962681675873,12.763787129139576
655,[3163783],[7783784],0.00284448428637923,0.004011010165439803,0.0005688968572758461,0.2,49.862750716332386,0.0005574876018877452,1.2449862372932001
654,[7783784],[3163783],0.004011010165439803,0.00284448428637923,0.0005688968572758461,0.14183381088825217,49.862750716332386,0.0005574876018877452,1.1619608513657886
1536,"[3978011, 2784759]","[3524026, 3898011]",0.0004597146321420978,0.005533814884410502,0.0001264215238390769,0.275,49.69447040498443,0.00012387754816514765,1.371677496711158
1537,"[3524026, 3898011]","[3978011, 2784759]",0.005533814884410502,0.0004597146321420978,0.0001264215238390769,0.02284527518172378,49.69447040498442,0.00012387754816514765,1.0229089211575422
1484,[3998011],"[593921, 2726578, 3908011]",0.018170220835416414,0.00013791438964262933,0.00012067509093730066,0.006641366223908918,48.15571631878558,0.00011816915602111242,1.0065469324100444
1477,"[593921, 2726578, 3908011]",[3998011],0.00013791438964262933,0.018170220835416414,0.00012067509093730066,0.875,48.15571631878558,0.00011816915602111242,7.854638233316669
1429,[4440924],"[3968011, 3898011]",0.0038156314467794115,0.003585774130708363,0.0006550933508024893,0.1716867469879518,47.879966983317885,0.0006414113582683104,1.202943719958563
1424,"[3968011, 3898011]",[4440924],0.003585774130708363,0.0038156314467794115,0.0006550933508024893,0.18269230769230768,47.879966983317885,0.0006414113582683104,1.218860874465117
1523,"[3524026, 3978011]","[803921, 3898011]",0.007527827101326851,0.0012584688054889928,0.00044247533343676914,0.05877862595419848,46.706462407194394,0.0004330017978566347,1.061112251309659
1522,"[803921, 3898011]","[3524026, 3978011]",0.0012584688054889928,0.007527827101326851,0.00044247533343676914,0.3515981735159817,46.706462407194394,0.0004330017978566347,1.5306437032733056
1174,[348498],"[3582465, 9402188]",0.009073617551904655,0.00048270036374920266,0.0002011251515621678,0.022165927802406588,45.92067764407854,0.00019674531306934227,1.0221747513767099
1171,"[3582465, 9402188]",[348498],0.00048270036374920266,0.009073617551904655,0.0002011251515621678,0.4166666666666667,45.92067764407854,0.00019674531306934227,1.6987309413395923
1297,"[2726578, 3908011]",[3998011],0.0020112515156216777,0.018170220835416414,0.001654972675711552,0.822857142857143,45.286028734074286,0.0016184277915171402,5.542587463025878
1300,[3998011],"[2726578, 3908011]",0.018170220835416414,0.0020112515156216777,0.001654972675711552,0.09108159392789375,45.286028734074286,0.0016184277915171402,1.0979959717145458
1097,[8079904],[9789904],0.001528551151872475,0.0016147476453991184,0.00010918222513374823,0.07142857142857144,44.23512963904424,0.00010671400076039004,1.0751841179203394
1096,[9789904],[8079904],0.0016147476453991184,0.001528551151872475,0.00010918222513374823,0.06761565836298933,44.23512963904424,0.00010671400076039004,1.070879683688259
1476,"[593921, 3998011, 3908011]",[2726578],0.0001494072554461818,0.018262163761844835,0.00012067509093730066,0.8076923076923076,44.22763470010165,0.00011794659117113471,5.105036748438404
1485,[2726578],"[593921, 3998011, 3908011]",0.018262163761844835,0.0001494072554461818,0.00012067509093730066,0.0066079295154185015,44.22763470010165,0.00011794659117113471,1.0065014836053823
1538,"[3524026, 2784759]","[3978011, 3898011]",0.0004597146321420978,0.006280851161641411,0.0001264215238390769,0.275,43.7838746569076,0.00012353412465776364,1.3706471018460118
1535,"[3978011, 3898011]","[3524026, 2784759]",0.006280851161641411,0.0004597146321420978,0.0001264215238390769,0.020128087831655993,43.78387465690759,0.00012353412465776364,1.020072392070092
1548,"[3524026, 3978011]","[3898011, 9402188]",0.007527827101326851,0.0004194896018296642,0.0001321679567408531,0.017557251908396947,41.85384293631706,0.00012901011154747496,1.017444031563017
1553,"[3898011, 9402188]","[3524026, 3978011]",0.0004194896018296642,0.007527827101326851,0.0001321679567408531,0.3150684931506849,41.85384293631705,0.00012901011154747496,1.4490093724320627
1299,[2726578],"[3998011, 3908011]",0.018262163761844835,0.002223869532987398,0.001654972675711552,0.09062303335431088,40.750157331655124,0.0016143600061151587,1.097208492257497
1298,"[3998011, 3908011]",[2726578],0.002223869532987398,0.018262163761844835,0.001654972675711552,0.7441860465116279,40.750157331655124,0.0016143600061151587,3.837702450749152
1165,"[3582465, 5618966]",[348498],0.0003332931083030209,0.009073617551904655,0.00012067509093730066,0.3620689655172413,39.90348540106134,0.00011765091673987352,1.55334405897269
1168,[348498],"[3582465, 5618966]",0.009073617551904655,0.0003332931083030209,0.00012067509093730066,0.013299556681443952,39.90348540106134,0.00011765091673987352,1.013141033492933
1520,"[803921, 3524026]","[3978011, 3898011]",0.0017756477666488527,0.006280851161641411,0.00044247533343676914,0.24919093851132687,39.674708426971286,0.00043132275409894674,1.3235311077200551
1525,"[3978011, 3898011]","[803921, 3524026]",0.006280851161641411,0.0017756477666488527,0.00044247533343676914,0.07044830741079598,39.674708426971286,0.00043132275409894674,1.073877182077808
1094,[7839904],[9579904],0.0018905764246843772,0.0018790835588808248,0.00013791438964262933,0.0729483282674772,38.82122640194083,0.00013436183856619722,1.0766615787184532
1095,[9579904],[7839904],0.0018790835588808248,0.0018905764246843772,0.00013791438964262933,0.07339449541284403,38.82122640194082,0.00013436183856619722,1.0771675957396971
401,[2332876],[2582490],0.002350291056826475,0.0017181834376310905,0.0001494072554461818,0.06356968215158924,36.99819283512278,0.00014536902427873008,1.0660502949713024
400,[2582490],[2332876],0.0017181834376310905,0.002350291056826475,0.0001494072554461818,0.08695652173913043,36.99819283512278,0.00014536902427873008,1.0926639669377614
1425,"[3968011, 4440924]",[3898011],0.0009768935933019579,0.018187460134121744,0.0006550933508024893,0.6705882352941176,36.87091162531363,0.000637326137519031,2.980502353164273
1428,[3898011],"[3968011, 4440924]",0.018187460134121744,0.0009768935933019579,0.0006550933508024893,0.03601895734597156,36.870911625313624,0.000637326137519031,1.0363514034012453
1376,[3998011],"[3524026, 3908011]",0.018170220835416414,0.000206871584463944,0.00013791438964262933,0.007590132827324478,36.69006957621759,0.00013415548726834696,1.0074397297800908
1373,"[3524026, 3908011]",[3998011],0.000206871584463944,0.018170220835416414,0.00013791438964262933,0.6666666666666666,36.69006957621758,0.00013415548726834696,2.9454893374937505
1105,[8963391],[8568532],0.0041661638537877615,0.0037581671177616496,0.0005631504243740698,0.13517241379310346,35.967643150901615,0.0005474932843715576,1.1519542724714877
1104,[8568532],[8963391],0.0037581671177616496,0.0041661638537877615,0.0005631504243740698,0.14984709480122324,35.96764315090161,0.0005474932843715576,1.1713585051072353
1206,"[803921, 2726578]",[3908011],0.0007642755759362375,0.005482096988294516,0.0001494072554461818,0.1954887218045113,35.65947888589398,0.00014521742261311467,1.2361764588837088
1211,[3908011],"[803921, 2726578]",0.005482096988294516,0.0007642755759362375,0.0001494072554461818,0.027253668763102725,35.65947888589398,0.00014521742261311467,1.0272315529100828
1516,"[803921, 3524026, 3978011]",[3898011],0.0006895719482131467,0.018187460134121744,0.00044247533343676914,0.6416666666666667,35.28071879936809,0.0004299337711190339,2.7399419717187303
1529,[3898011],"[803921, 3524026, 3978011]",0.018187460134121744,0.0006895719482131467,0.00044247533343676914,0.024328593996840443,35.28071879936809,0.0004299337711190339,1.024228466575099
1557,[3898011],"[3524026, 3978011, 9402188]",0.018187460134121744,0.000206871584463944,0.0001321679567408531,0.007266982622432859,35.12798841495524,0.00012840548804553254,1.0071117923090933
1544,"[3524026, 3978011, 9402188]",[3898011],0.000206871584463944,0.018187460134121744,0.0001321679567408531,0.6388888888888888,35.12798841495524,0.00012840548804553254,2.7188654950132007
1542,[3898011],"[3524026, 3978011, 2784759]",0.018187460134121744,0.0002011251515621678,0.0001264215238390769,0.0069510268562401265,34.560704129993226,0.00012276356816307078,1.0067971488690124
1531,"[3524026, 3978011, 2784759]",[3898011],0.0002011251515621678,0.018187460134121744,0.0001264215238390769,0.6285714285714286,34.560704129993226,0.00012276356816307078,2.6433414534850566
1207,"[803921, 3908011]",[2726578],0.00024135018187460133,0.018262163761844835,0.0001494072554461818,0.6190476190476191,33.897824327969076,0.0001449996789008368,2.577061820125157
1210,[2726578],"[803921, 3908011]",0.018262163761844835,0.00024135018187460133,0.0001494072554461818,0.008181246066708623,33.897824327969076,0.0001449996789008368,1.008005389949874
760,[7783784],[3672270],0.004011010165439803,0.0035225633687888244,0.0004712074979456502,0.1174785100286533,33.35029003865624,0.0004570784604650324,1.1291254070918593
761,[3672270],[7783784],0.0035225633687888244,0.004011010165439803,0.0004712074979456502,0.13376835236541598,33.35029003865624,0.0004570784604650324,1.149795199187543
656,[3472881],[4931662],0.0021031944420500976,0.0016434798099079996,0.00011492865803552445,0.0546448087431694,33.24945546257022,0.0001114721004337044,1.0560649895652419
657,[4931662],[3472881],0.0016434798099079996,0.0021031944420500976,0.00011492865803552445,0.06993006993006994,33.24945546257022,0.0001114721004337044,1.072926640562307
1258,[3998011],"[803921, 3908011]",0.018170220835416414,0.00024135018187460133,0.00014366082254440557,0.007906388361796333,32.75899069305142,0.00013927543644107616,1.007726123916134
1255,"[803921, 3908011]",[3998011],0.00024135018187460133,0.018170220835416414,0.00014366082254440557,0.5952380952380953,32.75899069305142,0.00013927543644107616,2.4256971014654423
1172,"[348498, 9402188]",[3582465],0.0007183041127220278,0.008711592279092753,0.0002011251515621678,0.28,32.14108179419525,0.000194867578999738,1.3767894551679267
1173,[3582465],"[348498, 9402188]",0.008711592279092753,0.0007183041127220278,0.0002011251515621678,0.02308707124010554,32.14108179419525,0.000194867578999738,1.022897401056795
1153,"[3524026, 348498]",[3582465],0.0006033754546865034,0.008711592279092753,0.00016664655415151046,0.2761904761904762,31.703788164342257,0.00016139019319906945,1.3695431948775691
1156,[3582465],"[3524026, 348498]",0.008711592279092753,0.0006033754546865034,0.00016664655415151046,0.019129287598944594,31.703788164342257,0.00016139019319906945,1.0188872110361098
1493,"[803921, 3978011]","[2726578, 3898011]",0.0025514162083886426,0.0014251153596405032,0.00011492865803552445,0.04504504504504505,31.607999128160422,0.00011129259560811406,1.0456774735384897
1496,"[2726578, 3898011]","[803921, 3978011]",0.0014251153596405032,0.0025514162083886426,0.00011492865803552445,0.08064516129032258,31.60799912816042,0.00011129259560811406,1.0849440735978932
1524,"[3524026, 3898011]","[803921, 3978011]",0.005533814884410502,0.0025514162083886426,0.00044247533343676914,0.07995846313603323,31.33885521035054,0.00042835626844646185,1.0841342959269997
1521,"[803921, 3978011]","[3524026, 3898011]",0.0025514162083886426,0.005533814884410502,0.00044247533343676914,0.17342342342342343,31.338855210350538,0.00042835626844646185,1.2031144037910675
1259,[3908011],"[803921, 3998011]",0.005482096988294516,0.0008447256365611047,0.00014366082254440557,0.026205450733752623,31.02244042270997,0.00013902995467627877,1.0260431988619167
1254,"[803921, 3998011]",[3908011],0.0008447256365611047,0.005482096988294516,0.00014366082254440557,0.17006802721088438,31.02244042270997,0.00013902995467627877,1.1983125552682026
1416,[3898011],"[3968011, 3690654]",0.018187460134121744,0.0022411088316927267,0.0012584688054889928,0.06919431279620854,30.875034633612835,0.0012177087279563533,1.071930376967988
1413,"[3968011, 3690654]",[3898011],0.0022411088316927267,0.018187460134121744,0.0012584688054889928,0.5615384615384615,30.87503463361283,0.0012177087279563533,2.2392215821502486
1359,[3898011],"[3524026, 3978011]",0.018187460134121744,0.007527827101326851,0.004194896018296642,0.2306477093206951,30.639347346333345,0.004057983962994699,1.290010031714292
1354,"[3524026, 3978011]",[3898011],0.007527827101326851,0.018187460134121744,0.004194896018296642,0.5572519083969465,30.63934734633334,0.004057983962994699,2.217542115903966
3,[108507],[1400555],0.004792525040081369,0.0032352417237000134,0.000465461065043874,0.09712230215827339,30.02010682750425,0.0004499560880723257,1.103986465341878
2,[1400555],[108507],0.0032352417237000134,0.004792525040081369,0.000465461065043874,0.14387211367673178,30.020106827504247,0.0004499560880723257,1.1624518846523533
1320,"[2938210, 3968011]",[3898011],0.00018963228575861533,0.018187460134121744,0.000103435792231972,0.5454545454545455,29.990693666523054,9.998686259459481e-05,2.1599875877049324
1325,[3898011],"[2938210, 3968011]",0.018187460134121744,0.00018963228575861533,0.000103435792231972,0.005687203791469194,29.99069366652305,9.998686259459481e-05,1.0055290161473065
1460,"[264715, 3524026, 3978011]",[3898011],0.00033903954120479714,0.018187460134121744,0.0001838858528568391,0.5423728813559322,29.821254719254558,0.00017771958471728594,2.145442216743956
1473,[3898011],"[264715, 3524026, 3978011]",0.018187460134121744,0.00033903954120479714,0.0001838858528568391,0.010110584518167456,29.821254719254554,0.00017771958471728594,1.009871350096421
1196,"[593921, 3908011]",[3998011],0.00027582877928525865,0.018170220835416414,0.0001494072554461818,0.5416666666666667,29.810681530676792,0.0001443953856138053,2.142174063631819
1197,[3998011],"[593921, 3908011]",0.018170220835416414,0.00027582877928525865,0.0001494072554461818,0.008222643896268185,29.81068153067679,0.0001443953856138053,1.0080127007014987
1551,"[3978011, 9402188]","[3524026, 3898011]",0.0008045006062486711,0.005533814884410502,0.0001321679567408531,0.16428571428571428,29.6876056964842,0.00012771599931147694,1.1899595377451497
1550,"[3524026, 3898011]","[3978011, 9402188]",0.005533814884410502,0.0008045006062486711,0.0001321679567408531,0.02388369678089304,29.687605696484198,0.00012771599931147694,1.0236438999108324
931,[3908011],[3988011],0.005482096988294516,0.006976169542756334,0.0011263008487481397,0.20545073375262057,29.450364199641506,0.0010880568107079632,1.249795163926399
930,[3988011],[3908011],0.006976169542756334,0.005482096988294516,0.0011263008487481397,0.16144975288303132,29.450364199641502,0.0010880568107079632,1.1859967920002068
1157,[348498],"[3582465, 3524026]",0.009073617551904655,0.0006263611862936082,0.00016664655415151046,0.018366054464851175,29.321827192916206,0.00016096319229772497,1.0180715972173178
1152,"[3582465, 3524026]",[348498],0.0006263611862936082,0.009073617551904655,0.00016664655415151046,0.26605504587155965,29.321827192916203,0.00016096319229772497,1.35013719608553
1412,"[3968011, 3898011]",[3690654],0.003585774130708363,0.012027284063417633,0.0012584688054889928,0.3509615384615385,29.180448105406303,0.0012153416814317088,1.5222098141837714
1417,[3690654],"[3968011, 3898011]",0.012027284063417633,0.003585774130708363,0.0012584688054889928,0.10463449593884377,29.180448105406303,0.0012153416814317088,1.1128575105359804
1467,"[3524026, 264715]","[3978011, 3898011]",0.0010171186236143913,0.006280851161641411,0.0001838858528568391,0.1807909604519774,28.784468187386608,0.00017749748216818354,1.2130226851337205
1466,"[3978011, 3898011]","[3524026, 264715]",0.006280851161641411,0.0010171186236143913,0.0001838858528568391,0.0292772186642269,28.784468187386608,0.00017749748216818354,1.02911243105032
1106,[9836218],[8568532],0.006550933508024894,0.0037581671177616496,0.0007010648140166991,0.10701754385964912,28.475993883792047,0.0006764453111161971,1.1156342725793238
1107,[8568532],[9836218],0.0037581671177616496,0.006550933508024894,0.0007010648140166991,0.18654434250764526,28.475993883792047,0.0006764453111161971,1.2212700930183302
1109,[8963391],[9836218],0.0041661638537877615,0.006550933508024894,0.0007757684417397901,0.18620689655172415,28.42448275862069,0.0007484761793500897,1.220763683401156
1108,[9836218],[8963391],0.006550933508024894,0.0041661638537877615,0.0007757684417397901,0.11842105263157894,28.424482758620687,0.0007484761793500897,1.1296025604046587
1193,[3998011],"[593921, 2726578]",0.018170220835416414,0.0003562788399101258,0.0001838858528568391,0.010120177103099304,28.405215155781356,0.00017741218765668614,1.009863720865241
1188,"[593921, 2726578]",[3998011],0.0003562788399101258,0.018170220835416414,0.0001838858528568391,0.5161290322580645,28.405215155781356,0.00017741218765668614,2.0291148769401395
1186,[2726578],"[593921, 3908011]",0.018262163761844835,0.00027582877928525865,0.00013791438964262933,0.007551919446192573,27.37901195720579,0.00013287715930509217,1.0073314572414178
1183,"[593921, 3908011]",[2726578],0.00027582877928525865,0.018262163761844835,0.00013791438964262933,0.5,27.37901195720579,0.00013287715930509217,1.9634756724763103
1284,"[2726578, 3978011]",[3898011],0.0015687761821849087,0.018187460134121744,0.0007700220088380139,0.4908424908424909,26.987962432512198,0.0007414899545651661,1.9283080818948546
1289,[3898011],"[2726578, 3978011]",0.018187460134121744,0.0015687761821849087,0.0007700220088380139,0.04233807266982623,26.987962432512198,0.0007414899545651661,1.042571700225465
1321,"[2938210, 3898011]",[3968011],0.00024709661477637757,0.015814183345688165,0.000103435792231972,0.41860465116279066,26.47020348837209,9.952816106179949e-05,1.6927996046454161
1324,[3968011],"[2938210, 3898011]",0.015814183345688165,0.00024709661477637757,0.000103435792231972,0.006540697674418604,26.47020348837209,9.952816106179949e-05,1.006335036618923
1468,"[3524026, 3898011]","[264715, 3978011]",0.005533814884410502,0.0012872009699978738,0.0001838858528568391,0.033229491173416406,25.81530930129061,0.00017676272096983723,1.0330401992114846
1465,"[264715, 3978011]","[3524026, 3898011]",0.0012872009699978738,0.005533814884410502,0.0001838858528568391,0.14285714285714285,25.815309301290608,0.00017676272096983723,1.160210549301521
1501,[3898011],"[803921, 2726578, 3978011]",0.018187460134121744,0.00024709661477637757,0.00011492865803552445,0.00631911532385466,25.57345971563981,0.00011043459820500264,1.0061106325005509
1488,"[803921, 2726578, 3978011]",[3898011],0.00024709661477637757,0.018187460134121744,0.00011492865803552445,0.46511627906976744,25.57345971563981,0.00011043459820500264,1.8355625745318591
1372,"[3524026, 3998011]",[3908011],0.0009998793249090627,0.005482096988294516,0.00013791438964262933,0.13793103448275862,25.160268922142702,0.0001324329542068874,1.1536407674935785
1377,[3908011],"[3524026, 3998011]",0.005482096988294516,0.0009998793249090627,0.00013791438964262933,0.025157232704402514,25.1602689221427,0.0001324329542068874,1.0247807689505772
1549,"[3524026, 9402188]","[3978011, 3898011]",0.0008619649352664333,0.006280851161641411,0.0001321679567408531,0.15333333333333335,24.412827081427267,0.00012675408327589077,1.1736840340610535
1552,"[3978011, 3898011]","[3524026, 9402188]",0.006280851161641411,0.0008619649352664333,0.0001321679567408531,0.021043000914913082,24.412827081427263,0.00012675408327589077,1.0206148339493026
1492,"[803921, 2726578]","[3978011, 3898011]",0.0007642755759362375,0.006280851161641411,0.00011492865803552445,0.15037593984962408,23.9419683701477,0.00011012835689659118,1.1695986442079795
1497,"[3978011, 3898011]","[803921, 2726578]",0.006280851161641411,0.0007642755759362375,0.00011492865803552445,0.018298261665141813,23.941968370147695,0.00011012835689659118,1.0178608078243259
1064,[5739904],[6939904],0.0027985128231650205,0.002534176909683314,0.00016664655415151046,0.059548254620123205,23.498065345234604,0.000159554627573593,1.060624139399529
1065,[6939904],[5739904],0.002534176909683314,0.0027985128231650205,0.00016664655415151046,0.06575963718820863,23.498065345234604,0.000159554627573593,1.0673928539926802
708,[3581365],[3611367],0.0036030134294136916,0.0053671683302589914,0.0004539681992403216,0.12599681020733652,23.47547206540783,0.0004346302196684746,1.138019681490744
709,[3611367],[3581365],0.0053671683302589914,0.0036030134294136916,0.0004539681992403216,0.08458244111349036,23.475472065407825,0.0004346302196684746,1.0884617373765235
1240,[3968011],"[803921, 3690654]",0.015814183345688165,0.00039650387022255936,0.00014366082254440557,0.009084302325581396,22.91100543478261,0.00013739043764343108,1.008767444572478
1237,"[803921, 3690654]",[3968011],0.00039650387022255936,0.015814183345688165,0.00014366082254440557,0.36231884057971014,22.91100543478261,0.00013739043764343108,1.5433823033897165
1274,"[3998011, 3581365]",[2726578],0.0002643359134817062,0.018262163761844835,0.00010918222513374823,0.4130434782608696,22.61744466030044,0.00010435487939360847,1.6725903876650052
1275,[2726578],"[3998011, 3581365]",0.018262163761844835,0.0002643359134817062,0.00010918222513374823,0.005978602894902455,22.617444660300436,0.00010435487939360847,1.0057486357920087
933,[3908011],[3998011],0.005482096988294516,0.018170220835416414,0.002223869532987398,0.40566037735849053,22.32556120439655,0.0021242586200689154,1.6519675649435852
932,[3998011],[3908011],0.018170220835416414,0.005482096988294516,0.002223869532987398,0.12239089184060721,22.32556120439655,0.0021242586200689154,1.1332128321884731
